RunId,iteration,Step,size,n_resources,capacidad,densidad_obstaculos,max_steps,policy,lambda_dinamismo,competencia,costo_edicion,radio,rng,politica,entregas,pasos_utiles,pasos_deliberando,n_ediciones,n_ediciones_desperdiciadas,divergencias_reales,divergencias_detectadas,tareas_fallidas,carga_perdida,ceguera,latencia_deteccion,utilidad_bruta,costo_deliberacion,utilidad_neta
543,8,400.0,15,8,3,0.15,400,COLD_RESTART,0.5,1.0,5,3,8,COLD_RESTART,0,127,249,7,165,72,72,9,0,0.0,1.0277777777777777,0.0,0.0,0.0
580,9,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,0.5,5,3,9,OPEN_LOOP,17,386,0,0,0,17,15,14,0,0.11764705882352944,4.266666666666667,170.0,0.0,170.0
569,8,400.0,15,8,3,0.15,400,GOVERNED,0.25,0.7,5,3,8,GOVERNED,5,227,154,16,38,41,41,2,0,0.0,1.170731707317073,50.0,0.0,50.0
584,9,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,0.5,5,3,9,OPEN_LOOP,11,394,0,0,0,8,8,6,0,0.0,2.875,110.0,0.0,110.0
581,9,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,0.7,5,3,9,OPEN_LOOP,17,386,0,0,0,17,15,14,0,0.11764705882352944,4.266666666666667,170.0,0.0,170.0
586,9,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,0.9,5,3,9,OPEN_LOOP,11,394,0,0,0,8,8,6,0,0.0,2.875,110.0,0.0,110.0
588,9,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,0.5,5,3,9,OPEN_LOOP,11,378,0,0,0,27,26,22,0,0.03703703703703709,1.8846153846153846,110.0,0.0,110.0
583,9,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,1.0,5,3,9,OPEN_LOOP,17,386,0,0,0,17,15,14,0,0.11764705882352944,4.266666666666667,170.0,0.0,170.0
573,8,400.0,15,8,3,0.15,400,GOVERNED,0.5,0.7,5,3,8,GOVERNED,3,159,213,17,123,62,59,6,0,0.048387096774193505,1.1016949152542372,30.0,0.0,30.0
582,9,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,0.9,5,3,9,OPEN_LOOP,17,386,0,0,0,17,15,14,0,0.11764705882352944,4.266666666666667,170.0,0.0,170.0
585,9,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,0.7,5,3,9,OPEN_LOOP,11,394,0,0,0,8,8,6,0,0.0,2.875,110.0,0.0,110.0
592,9,400.0,15,8,3,0.15,400,COLD_RESTART,0.0,0.5,5,3,9,COLD_RESTART,10,400,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,100.0
593,9,400.0,15,8,3,0.15,400,COLD_RESTART,0.0,0.7,5,3,9,COLD_RESTART,10,400,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,100.0
594,9,400.0,15,8,3,0.15,400,COLD_RESTART,0.0,0.9,5,3,9,COLD_RESTART,10,400,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,100.0
591,9,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,1.0,5,3,9,OPEN_LOOP,11,378,0,0,0,27,26,22,0,0.03703703703703709,1.8846153846153846,110.0,0.0,110.0
589,9,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,0.7,5,3,9,OPEN_LOOP,11,378,0,0,0,27,26,22,0,0.03703703703703709,1.8846153846153846,110.0,0.0,110.0
587,9,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,1.0,5,3,9,OPEN_LOOP,11,394,0,0,0,8,8,6,0,0.0,2.875,110.0,0.0,110.0
595,9,400.0,15,8,3,0.15,400,COLD_RESTART,0.0,1.0,5,3,9,COLD_RESTART,10,400,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,100.0
599,9,400.0,15,8,3,0.15,400,COLD_RESTART,0.1,1.0,5,3,9,COLD_RESTART,4,330,56,11,4,12,12,2,7,0.0,2.3333333333333335,40.0,0.0,40.0
590,9,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,0.9,5,3,9,OPEN_LOOP,11,378,0,0,0,27,26,22,0,0.03703703703703709,1.8846153846153846,110.0,0.0,110.0
600,9,400.0,15,8,3,0.15,400,COLD_RESTART,0.25,0.5,5,3,9,COLD_RESTART,3,245,136,15,37,37,33,3,3,0.10810810810810811,1.2121212121212122,30.0,0.0,30.0
602,9,400.0,15,8,3,0.15,400,COLD_RESTART,0.25,0.9,5,3,9,COLD_RESTART,5,169,206,23,61,50,47,2,5,0.06000000000000005,1.3617021276595744,50.0,0.0,50.0
598,9,400.0,15,8,3,0.15,400,COLD_RESTART,0.1,0.9,5,3,9,COLD_RESTART,4,330,56,11,4,12,12,2,7,0.0,2.3333333333333335,40.0,0.0,40.0
601,9,400.0,15,8,3,0.15,400,COLD_RESTART,0.25,0.7,5,3,9,COLD_RESTART,2,155,212,27,63,51,50,3,5,0.019607843137254943,1.46,20.0,0.0,20.0
608,9,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,0.5,5,3,9,CLOSED_LOOP,10,400,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,100.0
597,9,400.0,15,8,3,0.15,400,COLD_RESTART,0.1,0.7,5,3,9,COLD_RESTART,6,293,86,17,6,19,18,3,9,0.052631578947368474,2.611111111111111,60.0,0.0,60.0
609,9,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,0.7,5,3,9,CLOSED_LOOP,10,400,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,100.0
596,9,400.0,15,8,3,0.15,400,COLD_RESTART,0.1,0.5,5,3,9,COLD_RESTART,3,286,92,18,7,21,20,2,9,0.04761904761904767,3.1,30.0,0.0,30.0
607,9,400.0,15,8,3,0.15,400,COLD_RESTART,0.5,1.0,5,3,9,COLD_RESTART,1,186,190,7,98,56,56,10,0,0.0,1.1964285714285714,10.0,0.0,10.0
604,9,400.0,15,8,3,0.15,400,COLD_RESTART,0.5,0.5,5,3,9,COLD_RESTART,1,237,147,9,80,38,38,5,0,0.0,1.105263157894737,10.0,0.0,10.0
612,9,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,0.5,5,3,9,CLOSED_LOOP,6,364,28,5,6,7,7,2,0,0.0,2.5714285714285716,60.0,0.0,60.0
606,9,400.0,15,8,3,0.15,400,COLD_RESTART,0.5,0.9,5,3,9,COLD_RESTART,2,213,170,14,90,42,42,3,1,0.0,1.0,20.0,0.0,20.0
610,9,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,0.9,5,3,9,CLOSED_LOOP,10,400,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,100.0
614,9,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,0.9,5,3,9,CLOSED_LOOP,7,372,21,4,3,6,6,2,0,0.0,4.0,70.0,0.0,70.0
611,9,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,1.0,5,3,9,CLOSED_LOOP,10,400,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,100.0
603,9,400.0,15,8,3,0.15,400,COLD_RESTART,0.25,1.0,5,3,9,COLD_RESTART,2,150,226,21,70,56,56,3,5,0.0,1.0357142857142858,20.0,0.0,20.0
613,9,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,0.7,5,3,9,CLOSED_LOOP,7,372,21,4,3,6,6,2,0,0.0,4.0,70.0,0.0,70.0
615,9,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,1.0,5,3,9,CLOSED_LOOP,7,372,21,4,3,6,6,2,0,0.0,4.0,70.0,0.0,70.0
619,9,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,1.0,5,3,9,CLOSED_LOOP,7,300,89,7,27,27,27,2,0,0.0,1.4074074074074074,70.0,0.0,70.0
617,9,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,0.7,5,3,9,CLOSED_LOOP,5,257,121,14,40,33,32,5,0,0.030303030303030276,1.375,50.0,0.0,50.0
624,9,400.0,15,8,3,0.15,400,GOVERNED,0.0,0.5,5,3,9,GOVERNED,10,400,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,100.0
616,9,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,0.5,5,3,9,CLOSED_LOOP,6,244,138,16,47,37,34,2,0,0.08108108108108103,1.3823529411764706,60.0,0.0,60.0
620,9,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,0.5,5,3,9,CLOSED_LOOP,1,237,147,9,80,38,38,5,0,0.0,1.105263157894737,10.0,0.0,10.0
626,9,400.0,15,8,3,0.15,400,GOVERNED,0.0,0.9,5,3,9,GOVERNED,10,400,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,100.0
625,9,400.0,15,8,3,0.15,400,GOVERNED,0.0,0.7,5,3,9,GOVERNED,10,400,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,100.0
627,9,400.0,15,8,3,0.15,400,GOVERNED,0.0,1.0,5,3,9,GOVERNED,10,400,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,100.0
618,9,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,0.9,5,3,9,CLOSED_LOOP,9,222,158,19,38,38,38,1,0,0.0,1.763157894736842,90.0,0.0,90.0
623,9,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,1.0,5,3,9,CLOSED_LOOP,1,186,190,7,98,56,56,10,0,0.0,1.1964285714285714,10.0,0.0,10.0
628,9,400.0,15,8,3,0.15,400,GOVERNED,0.1,0.5,5,3,9,GOVERNED,6,364,28,5,6,7,7,2,0,0.0,2.5714285714285716,60.0,0.0,60.0
622,9,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,0.9,5,3,9,CLOSED_LOOP,1,269,116,4,79,34,34,6,0,0.0,1.1470588235294117,10.0,0.0,10.0
631,9,400.0,15,8,3,0.15,400,GOVERNED,0.1,1.0,5,3,9,GOVERNED,7,372,21,4,3,6,6,2,0,0.0,4.0,70.0,0.0,70.0
621,9,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,0.7,5,3,9,CLOSED_LOOP,0,57,326,12,273,81,80,3,0,0.012345679012345734,1.075,0.0,0.0,0.0
630,9,400.0,15,8,3,0.15,400,GOVERNED,0.1,0.9,5,3,9,GOVERNED,7,372,21,4,3,6,6,2,0,0.0,4.0,70.0,0.0,70.0
635,9,400.0,15,8,3,0.15,400,GOVERNED,0.25,1.0,5,3,9,GOVERNED,7,300,89,7,27,27,27,2,0,0.0,1.4074074074074074,70.0,0.0,70.0
632,9,400.0,15,8,3,0.15,400,GOVERNED,0.25,0.5,5,3,9,GOVERNED,6,244,138,16,47,37,34,2,0,0.08108108108108103,1.3823529411764706,60.0,0.0,60.0
629,9,400.0,15,8,3,0.15,400,GOVERNED,0.1,0.7,5,3,9,GOVERNED,7,372,21,4,3,6,6,2,0,0.0,4.0,70.0,0.0,70.0
634,9,400.0,15,8,3,0.15,400,GOVERNED,0.25,0.9,5,3,9,GOVERNED,9,222,158,19,38,38,38,1,0,0.0,1.763157894736842,90.0,0.0,90.0
605,9,400.0,15,8,3,0.15,400,COLD_RESTART,0.5,0.7,5,3,9,COLD_RESTART,0,57,326,12,273,81,80,3,0,0.012345679012345734,1.075,0.0,0.0,0.0
636,9,400.0,15,8,3,0.15,400,GOVERNED,0.5,0.5,5,3,9,GOVERNED,1,237,147,9,80,38,38,5,0,0.0,1.105263157894737,10.0,0.0,10.0
640,10,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,0.5,5,3,10,OPEN_LOOP,9,400,0,0,0,0,0,0,0,0.0,0.0,90.0,0.0,90.0
642,10,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,0.9,5,3,10,OPEN_LOOP,9,400,0,0,0,0,0,0,0,0.0,0.0,90.0,0.0,90.0
641,10,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,0.7,5,3,10,OPEN_LOOP,9,400,0,0,0,0,0,0,0,0.0,0.0,90.0,0.0,90.0
638,9,400.0,15,8,3,0.15,400,GOVERNED,0.5,0.9,5,3,9,GOVERNED,1,269,116,4,79,34,34,6,0,0.0,1.1470588235294117,10.0,0.0,10.0
633,9,400.0,15,8,3,0.15,400,GOVERNED,0.25,0.7,5,3,9,GOVERNED,5,257,121,14,40,33,32,5,0,0.030303030303030276,1.375,50.0,0.0,50.0
643,10,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,1.0,5,3,10,OPEN_LOOP,9,400,0,0,0,0,0,0,0,0.0,0.0,90.0,0.0,90.0
647,10,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,1.0,5,3,10,OPEN_LOOP,13,391,0,0,0,9,9,9,0,0.0,3.111111111111111,130.0,0.0,130.0
637,9,400.0,15,8,3,0.15,400,GOVERNED,0.5,0.7,5,3,9,GOVERNED,0,57,326,12,273,81,80,3,0,0.012345679012345734,1.075,0.0,0.0,0.0
644,10,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,0.5,5,3,10,OPEN_LOOP,13,391,0,0,0,9,9,9,0,0.0,3.111111111111111,130.0,0.0,130.0
639,9,400.0,15,8,3,0.15,400,GOVERNED,0.5,1.0,5,3,9,GOVERNED,1,186,190,7,98,56,56,10,0,0.0,1.1964285714285714,10.0,0.0,10.0
645,10,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,0.7,5,3,10,OPEN_LOOP,13,391,0,0,0,9,9,9,0,0.0,3.111111111111111,130.0,0.0,130.0
649,10,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,0.7,5,3,10,OPEN_LOOP,12,379,0,0,0,24,23,21,0,0.04166666666666663,2.869565217391304,120.0,0.0,120.0
648,10,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,0.5,5,3,10,OPEN_LOOP,12,379,0,0,0,24,23,21,0,0.04166666666666663,2.869565217391304,120.0,0.0,120.0
656,10,400.0,15,8,3,0.15,400,COLD_RESTART,0.0,0.5,5,3,10,COLD_RESTART,9,400,0,0,0,0,0,0,0,0.0,0.0,90.0,0.0,90.0
650,10,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,0.9,5,3,10,OPEN_LOOP,12,379,0,0,0,24,23,21,0,0.04166666666666663,2.869565217391304,120.0,0.0,120.0
657,10,400.0,15,8,3,0.15,400,COLD_RESTART,0.0,0.7,5,3,10,COLD_RESTART,9,400,0,0,0,0,0,0,0,0.0,0.0,90.0,0.0,90.0
658,10,400.0,15,8,3,0.15,400,COLD_RESTART,0.0,0.9,5,3,10,COLD_RESTART,9,400,0,0,0,0,0,0,0,0.0,0.0,90.0,0.0,90.0
659,10,400.0,15,8,3,0.15,400,COLD_RESTART,0.0,1.0,5,3,10,COLD_RESTART,9,400,0,0,0,0,0,0,0,0.0,0.0,90.0,0.0,90.0
646,10,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,0.9,5,3,10,OPEN_LOOP,13,391,0,0,0,9,9,9,0,0.0,3.111111111111111,130.0,0.0,130.0
652,10,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,0.5,5,3,10,OPEN_LOOP,14,362,0,0,0,46,45,38,0,0.021739130434782594,2.4,140.0,0.0,140.0
651,10,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,1.0,5,3,10,OPEN_LOOP,12,379,0,0,0,24,23,21,0,0.04166666666666663,2.869565217391304,120.0,0.0,120.0
663,10,400.0,15,8,3,0.15,400,COLD_RESTART,0.1,1.0,5,3,10,COLD_RESTART,11,378,16,3,1,3,3,3,0,0.0,9.0,110.0,0.0,110.0
661,10,400.0,15,8,3,0.15,400,COLD_RESTART,0.1,0.7,5,3,10,COLD_RESTART,8,289,90,17,4,22,20,3,5,0.09090909090909094,2.45,80.0,0.0,80.0
653,10,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,0.7,5,3,10,OPEN_LOOP,14,362,0,0,0,46,45,38,0,0.021739130434782594,2.4,140.0,0.0,140.0
662,10,400.0,15,8,3,0.15,400,COLD_RESTART,0.1,0.9,5,3,10,COLD_RESTART,4,247,129,22,12,29,28,1,10,0.03448275862068961,3.0714285714285716,40.0,0.0,40.0
655,10,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,1.0,5,3,10,OPEN_LOOP,14,362,0,0,0,46,45,38,0,0.021739130434782594,2.4,140.0,0.0,140.0
665,10,400.0,15,8,3,0.15,400,COLD_RESTART,0.25,0.7,5,3,10,COLD_RESTART,4,228,154,12,67,40,39,4,5,0.025000000000000022,1.0512820512820513,40.0,0.0,40.0
660,10,400.0,15,8,3,0.15,400,COLD_RESTART,0.1,0.5,5,3,10,COLD_RESTART,8,289,90,17,4,22,20,3,5,0.09090909090909094,2.45,80.0,0.0,80.0
654,10,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,0.9,5,3,10,OPEN_LOOP,14,362,0,0,0,46,45,38,0,0.021739130434782594,2.4,140.0,0.0,140.0
667,10,400.0,15,8,3,0.15,400,COLD_RESTART,0.25,1.0,5,3,10,COLD_RESTART,2,247,133,16,39,31,31,3,6,0.0,1.3225806451612903,20.0,0.0,20.0
668,10,400.0,15,8,3,0.15,400,COLD_RESTART,0.5,0.5,5,3,10,COLD_RESTART,2,225,153,12,71,45,43,6,2,0.0444444444444444,1.0930232558139534,20.0,0.0,20.0
674,10,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,0.9,5,3,10,CLOSED_LOOP,9,400,0,0,0,0,0,0,0,0.0,0.0,90.0,0.0,90.0
672,10,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,0.5,5,3,10,CLOSED_LOOP,9,400,0,0,0,0,0,0,0,0.0,0.0,90.0,0.0,90.0
675,10,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,1.0,5,3,10,CLOSED_LOOP,9,400,0,0,0,0,0,0,0,0.0,0.0,90.0,0.0,90.0
673,10,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.0,0.7,5,3,10,CLOSED_LOOP,9,400,0,0,0,0,0,0,0,0.0,0.0,90.0,0.0,90.0
671,10,400.0,15,8,3,0.15,400,COLD_RESTART,0.5,1.0,5,3,10,COLD_RESTART,1,226,154,11,69,40,40,5,0,0.0,1.175,10.0,0.0,10.0
669,10,400.0,15,8,3,0.15,400,COLD_RESTART,0.5,0.7,5,3,10,COLD_RESTART,1,180,203,13,125,51,51,3,2,0.0,1.1568627450980393,10.0,0.0,10.0
664,10,400.0,15,8,3,0.15,400,COLD_RESTART,0.25,0.5,5,3,10,COLD_RESTART,3,172,201,24,58,49,48,3,3,0.020408163265306145,1.875,30.0,0.0,30.0
678,10,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,0.9,5,3,10,CLOSED_LOOP,8,315,69,11,7,19,17,4,0,0.10526315789473684,2.2941176470588234,80.0,0.0,80.0
677,10,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,0.7,5,3,10,CLOSED_LOOP,9,310,74,11,8,21,18,3,0,0.1428571428571429,2.111111111111111,90.0,0.0,90.0
676,10,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,0.5,5,3,10,CLOSED_LOOP,4,275,104,17,8,24,23,3,0,0.04166666666666663,3.869565217391304,40.0,0.0,40.0
670,10,400.0,15,8,3,0.15,400,COLD_RESTART,0.5,0.9,5,3,10,COLD_RESTART,0,77,303,17,186,75,75,2,0,0.0,1.0,0.0,0.0,0.0
683,10,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,1.0,5,3,10,CLOSED_LOOP,6,268,116,11,42,29,29,4,0,0.0,1.1379310344827587,60.0,0.0,60.0
679,10,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.1,1.0,5,3,10,CLOSED_LOOP,11,378,16,3,1,3,3,3,0,0.0,9.0,110.0,0.0,110.0
666,10,400.0,15,8,3,0.15,400,COLD_RESTART,0.25,0.9,5,3,10,COLD_RESTART,4,259,116,15,34,32,31,8,3,0.03125,1.3870967741935485,40.0,0.0,40.0
680,10,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,0.5,5,3,10,CLOSED_LOOP,6,243,137,13,27,36,36,5,0,0.0,1.3055555555555556,60.0,0.0,60.0
690,10,400.0,15,8,3,0.15,400,GOVERNED,0.0,0.9,5,3,10,GOVERNED,9,400,0,0,0,0,0,0,0,0.0,0.0,90.0,0.0,90.0
688,10,400.0,15,8,3,0.15,400,GOVERNED,0.0,0.5,5,3,10,GOVERNED,9,400,0,0,0,0,0,0,0,0.0,0.0,90.0,0.0,90.0
685,10,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,0.7,5,3,10,CLOSED_LOOP,2,186,196,10,99,55,55,4,0,0.0,1.1090909090909091,20.0,0.0,20.0
689,10,400.0,15,8,3,0.15,400,GOVERNED,0.0,0.7,5,3,10,GOVERNED,9,400,0,0,0,0,0,0,0,0.0,0.0,90.0,0.0,90.0
681,10,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,0.7,5,3,10,CLOSED_LOOP,6,251,131,11,54,38,36,5,0,0.052631578947368474,1.2222222222222223,60.0,0.0,60.0
691,10,400.0,15,8,3,0.15,400,GOVERNED,0.0,1.0,5,3,10,GOVERNED,9,400,0,0,0,0,0,0,0,0.0,0.0,90.0,0.0,90.0
684,10,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,0.5,5,3,10,CLOSED_LOOP,1,136,241,21,135,58,58,0,0,0.0,1.7586206896551724,10.0,0.0,10.0
682,10,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.25,0.9,5,3,10,CLOSED_LOOP,6,175,201,22,59,52,49,1,0,0.05769230769230771,1.6938775510204083,60.0,0.0,60.0
695,10,400.0,15,8,3,0.15,400,GOVERNED,0.1,1.0,5,3,10,GOVERNED,11,378,16,3,1,3,3,3,0,0.0,9.0,110.0,0.0,110.0
694,10,400.0,15,8,3,0.15,400,GOVERNED,0.1,0.9,5,3,10,GOVERNED,8,315,69,11,7,19,17,4,0,0.10526315789473684,2.2941176470588234,80.0,0.0,80.0
696,10,400.0,15,8,3,0.15,400,GOVERNED,0.25,0.5,5,3,10,GOVERNED,6,243,137,13,27,36,36,5,0,0.0,1.3055555555555556,60.0,0.0,60.0
687,10,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,1.0,5,3,10,CLOSED_LOOP,1,226,154,11,69,40,40,5,0,0.0,1.175,10.0,0.0,10.0
693,10,400.0,15,8,3,0.15,400,GOVERNED,0.1,0.7,5,3,10,GOVERNED,9,310,74,11,8,21,18,3,0,0.1428571428571429,2.111111111111111,90.0,0.0,90.0
699,10,400.0,15,8,3,0.15,400,GOVERNED,0.25,1.0,5,3,10,GOVERNED,6,268,116,11,42,29,29,4,0,0.0,1.1379310344827587,60.0,0.0,60.0
697,10,400.0,15,8,3,0.15,400,GOVERNED,0.25,0.7,5,3,10,GOVERNED,6,251,131,11,54,38,36,5,0,0.052631578947368474,1.2222222222222223,60.0,0.0,60.0
705,11,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,0.7,5,3,11,OPEN_LOOP,7,400,0,0,0,0,0,0,0,0.0,0.0,70.0,0.0,70.0
704,11,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,0.5,5,3,11,OPEN_LOOP,7,400,0,0,0,0,0,0,0,0.0,0.0,70.0,0.0,70.0
706,11,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,0.9,5,3,11,OPEN_LOOP,7,400,0,0,0,0,0,0,0,0.0,0.0,70.0,0.0,70.0
703,10,400.0,15,8,3,0.15,400,GOVERNED,0.5,1.0,5,3,10,GOVERNED,1,226,154,11,69,40,40,5,0,0.0,1.175,10.0,0.0,10.0
707,11,400.0,15,8,3,0.15,400,OPEN_LOOP,0.0,1.0,5,3,11,OPEN_LOOP,7,400,0,0,0,0,0,0,0,0.0,0.0,70.0,0.0,70.0
709,11,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,0.7,5,3,11,OPEN_LOOP,8,396,0,0,0,7,5,4,0,0.2857142857142857,3.4,80.0,0.0,80.0
708,11,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,0.5,5,3,11,OPEN_LOOP,8,396,0,0,0,7,5,4,0,0.2857142857142857,3.4,80.0,0.0,80.0
686,10,400.0,15,8,3,0.15,400,CLOSED_LOOP,0.5,0.9,5,3,10,CLOSED_LOOP,0,77,303,17,186,75,75,2,0,0.0,1.0,0.0,0.0,0.0
700,10,400.0,15,8,3,0.15,400,GOVERNED,0.5,0.5,5,3,10,GOVERNED,1,136,241,21,135,58,58,0,0,0.0,1.7586206896551724,10.0,0.0,10.0
711,11,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,1.0,5,3,11,OPEN_LOOP,8,396,0,0,0,7,5,4,0,0.2857142857142857,3.4,80.0,0.0,80.0
714,11,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,0.9,5,3,11,OPEN_LOOP,3,398,0,0,0,2,2,2,0,0.0,1.0,30.0,0.0,30.0
701,10,400.0,15,8,3,0.15,400,GOVERNED,0.5,0.7,5,3,10,GOVERNED,2,186,196,10,99,55,55,4,0,0.0,1.1090909090909091,20.0,0.0,20.0
715,11,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,1.0,5,3,11,OPEN_LOOP,3,398,0,0,0,2,2,2,0,0.0,1.0,30.0,0.0,30.0
698,10,400.0,15,8,3,0.15,400,GOVERNED,0.25,0.9,5,3,10,GOVERNED,6,175,201,22,59,52,49,1,0,0.05769230769230771,1.6938775510204083,60.0,0.0,60.0
713,11,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,0.7,5,3,11,OPEN_LOOP,3,398,0,0,0,2,2,2,0,0.0,1.0,30.0,0.0,30.0
710,11,400.0,15,8,3,0.15,400,OPEN_LOOP,0.1,0.9,5,3,11,OPEN_LOOP,8,396,0,0,0,7,5,4,0,0.2857142857142857,3.4,80.0,0.0,80.0
717,11,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,0.7,5,3,11,OPEN_LOOP,9,389,0,0,0,15,15,11,0,0.0,1.3333333333333333,90.0,0.0,90.0
720,11,400.0,15,8,3,0.15,400,COLD_RESTART,0.0,0.5,5,3,11,COLD_RESTART,7,400,0,0,0,0,0,0,0,0.0,0.0,70.0,0.0,70.0
721,11,400.0,15,8,3,0.15,400,COLD_RESTART,0.0,0.7,5,3,11,COLD_RESTART,7,400,0,0,0,0,0,0,0,0.0,0.0,70.0,0.0,70.0
719,11,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,1.0,5,3,11,OPEN_LOOP,9,389,0,0,0,15,15,11,0,0.0,1.3333333333333333,90.0,0.0,90.0
718,11,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,0.9,5,3,11,OPEN_LOOP,9,389,0,0,0,15,15,11,0,0.0,1.3333333333333333,90.0,0.0,90.0
716,11,400.0,15,8,3,0.15,400,OPEN_LOOP,0.5,0.5,5,3,11,OPEN_LOOP,9,389,0,0,0,15,15,11,0,0.0,1.3333333333333333,90.0,0.0,90.0
712,11,400.0,15,8,3,0.15,400,OPEN_LOOP,0.25,0.5,5,3,11,OPEN_LOOP,3,398,0,0,0,2,2,2,0,0.0,1.0,30.0,0.0,30.0
725,11,400.0,15,8,3,0.15,400,COLD_RESTART,0.1,0.7,5,3,11,COLD_RESTART,7,341,50,8,6,11,11,1,1,0.0,2.272727272727273,70.0,0.0,70.0
702,10,400.0,15,8,3,0.15,400,GOVERNED,0.5,0.9,5,3,10,GOVERNED,0,77,303,17,186,75,75,2,0,0.0,1.0,0.0,0.0,0.0
726,11,400.0,15,8,3,0.15,400,COLD_RESTART,0.1,0.9,5,3,11,COLD_RESTART,7,331,59,8,11,17,17,2,0,0.0,2.4705882352941178,70.0,0.0,70.0
